61066,Russia,Azerbaijan,Khrizantema MI,anti-tank missile,Missiles,2017,Yes,200,Yes,2018,Yes,New,0.07,0.07,14,No;
34393,Russia,Indonesia,Su-30MK,FGA aircraft,Aircraft,2008,No,3,No,2009,No,New,55,55,165,No;
60580,Russia,Serbia,T-72,tank,Armoured vehicles,2016,No,11,No,2020,No,Second hand but modernized,2.14,1.41,15.54,No;
60580,Russia,Serbia,T-72,tank,Armoured vehicles,2016,No,19,No,2021,No,Second hand but modernized,2.14,1.41,26.84,No;
61163,Russia,Kyrgyzstan,An-26,transport aircraft,Aircraft,2017,Yes,2,No,2017,No,Second hand,8.5,3.4,6.8,No;
62984,Russia,Turkiye,64N6,air-search radar,Sensors,2017,No,1,Yes,2019,No,New,12,12,12,No;
59592,Russia,Kyrgyzstan,BTR-70,armoured personnel carrier,Armoured vehicles,2015,Yes,10,No,2015,No,New,0.27,0.27,2.7,No;
59592,Russia,Kyrgyzstan,BTR-70,armoured personnel carrier,Armoured vehicles,2015,Yes,30,No,2016,No,New,0.27,0.27,8.1,No;
59592,Russia,Kyrgyzstan,BTR-70,armoured personnel carrier,Armoured vehicles,2015,Yes,20,Yes,2017,Yes,New,0.27,0.27,5.4,No;
63019,Russia,Cuba,MiG-29,fighter aircraft,Aircraft,2004,Yes,1,Yes,2004,Yes,Second hand,20.65,8.26,8.26,No;
36452,Russia,Brazil,Mi-35M,combat helicopter,Aircraft,2009,No,6,No,2010,No,New,11.5,11.5,69,No;
36452,Russia,Brazil,Mi-35M,combat helicopter,Aircraft,2009,No,3,No,2012,No,New,11.5,11.5,34.5,No;
36452,Russia,Brazil,Mi-35M,combat helicopter,Aircraft,2009,No,3,No,2014,No,New,11.5,11.5,34.5,No;
61215,Russia,Burkina Faso,Mi-17,transport helicopter,Aircraft,2017,No,2,Yes,2018,Yes,New,7.25,7.25,14.5,No;
59434,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2015,Yes,2,No,2016,No,New,55,55,110,No;
59434,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2015,Yes,2,No,2017,No,New,55,55,110,No;
59434,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2015,Yes,4,No,2018,No,New,55,55,220,No;
63682,Russia,Niger,Mi-17,transport helicopter,Aircraft,2019,Yes,2,No,2020,No,New,7.25,7.25,14.5,No;
38984,Russia,Kazakhstan,BTR-80A,infantry fighting vehicle,Armoured vehicles,2003,Yes,2,No,2004,No,New,0.9,0.9,1.8,No;
38984,Russia,Kazakhstan,BTR-80A,infantry fighting vehicle,Armoured vehicles,2003,Yes,12,No,2005,No,New,0.9,0.9,10.8,No;
51808,Russia,Kazakhstan,Project-22180,patrol boat,Ships,2009,No,1,Yes,2010,Yes,New,14,14,14,Yes;
51808,Russia,Kazakhstan,Project-22180,patrol boat,Ships,2009,No,1,Yes,2013,Yes,New,14,14,14,Yes;
51808,Russia,Kazakhstan,Project-22180,patrol boat,Ships,2009,No,1,Yes,2014,Yes,New,14,14,14,Yes;
53030,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2004,No,40,Yes,2008,Yes,New,1,1,40,No;
53030,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2004,No,17,No,2009,No,New,1,1,17,No;
53030,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2004,No,16,No,2010,No,New,1,1,16,No;
53030,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2004,No,60,Yes,2014,Yes,New,1,1,60,No;
53030,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2004,No,60,Yes,2015,Yes,New,1,1,60,No;
53030,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2004,No,57,Yes,2016,Yes,New,1,1,57,No;
61279,Russia,Cyprus,9M38,SAM,Missiles,1998,Yes,100,Yes,2001,Yes,New,0.15,0.15,15,No;
61279,Russia,Cyprus,9M38,SAM,Missiles,1998,Yes,100,Yes,2002,Yes,New,0.15,0.15,15,No;
61281,Russia,Tajikistan,TZM-T,armoured supply vehicle,Armoured vehicles,2022,Yes,4,Yes,2022,No,Second hand,0.5,0.2,0.8,No;
39042,Russia,Venezuela,Mi-17,transport helicopter,Aircraft,2006,Yes,12,Yes,2009,No,New,7.25,7.25,87,No;
39042,Russia,Venezuela,Mi-17,transport helicopter,Aircraft,2006,Yes,6,Yes,2010,No,New,7.25,7.25,43.5,No;
21233,Russia,China,S-300PMU1,SAM system,Air-defence systems,1992,No,1,Yes,1997,Yes,New,47,47,47,No;
30443,Russia,Romania,Yak-52,trainer aircraft,Aircraft,1992,Yes,2,Yes,1995,Yes,New,0.2,0.2,0.4,Yes;
30443,Russia,Romania,Yak-52,trainer aircraft,Aircraft,1992,Yes,1,Yes,1996,No,New,0.2,0.2,0.2,Yes;
34477,Russia,Viet Nam,S-300PMU1,SAM system,Air-defence systems,2003,No,2,No,2005,No,New,47,47,94,No;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,125,Yes,1995,No,New,0.9,0.9,112.5,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,1996,No,New,0.9,0.9,90,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,1997,No,New,0.9,0.9,90,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,1998,No,New,0.9,0.9,90,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,1999,No,New,0.9,0.9,90,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,2000,No,New,0.9,0.9,90,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,2001,No,New,0.9,0.9,90,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,2002,Yes,New,0.9,0.9,90,Yes;
24225,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,1985,Yes,100,Yes,2003,Yes,New,0.9,0.9,90,Yes;
27039,Russia,India,Smerch,multiple rocket launcher,Artillery,2005,No,16,No,2007,No,New,1.2,1.2,19.2,Yes;
27039,Russia,India,Smerch,multiple rocket launcher,Artillery,2005,No,12,No,2008,No,New,1.2,1.2,14.4,Yes;
27378,Russia,Iran,T-72M1,tank,Armoured vehicles,1991,Yes,2,No,1996,No,New,2.6,2.6,5.2,Yes;
27378,Russia,Iran,T-72M1,tank,Armoured vehicles,1991,Yes,25,Yes,1997,Yes,New,2.6,2.6,65,Yes;
27378,Russia,Iran,T-72M1,tank,Armoured vehicles,1991,Yes,75,Yes,1998,No,New,2.6,2.6,195,Yes;
27378,Russia,Iran,T-72M1,tank,Armoured vehicles,1991,Yes,75,Yes,1999,No,New,2.6,2.6,195,Yes;
27378,Russia,Iran,T-72M1,tank,Armoured vehicles,1991,Yes,75,Yes,2000,Yes,New,2.6,2.6,195,Yes;
27378,Russia,Iran,T-72M1,tank,Armoured vehicles,1991,Yes,50,Yes,2001,Yes,New,2.6,2.6,130,Yes;
61291,Russia,Egypt,9M83M,SAM,Missiles,2014,Yes,50,Yes,2016,Yes,New,0.9,0.9,45,No;
61291,Russia,Egypt,9M83M,SAM,Missiles,2014,Yes,100,Yes,2017,No,New,0.9,0.9,90,No;
30438,Russia,Bulgaria,Konkurs,anti-tank missile,Missiles,1985,Yes,25,Yes,1995,Yes,New,0.02,0.02,0.5,Yes;
30438,Russia,Bulgaria,Konkurs,anti-tank missile,Missiles,1985,Yes,25,Yes,1996,Yes,New,0.02,0.02,0.5,Yes;
30439,Russia,India,MiG-27,FGA aircraft,Aircraft,1983,No,15,Yes,1995,No,New,13,13,195,Yes;
30439,Russia,India,MiG-27,FGA aircraft,Aircraft,1983,No,15,Yes,1996,Yes,New,13,13,195,Yes;
30439,Russia,India,MiG-27,FGA aircraft,Aircraft,1983,No,3,Yes,1997,Yes,New,13,13,39,Yes;
30442,Russia,Poland,T-72,tank,Armoured vehicles,1978,Yes,62,No,1995,No,New,2.14,2.14,132.68,Yes;
31154,Russia,Serbia,Malyutka,anti-tank missile,Missiles,1974,Yes,50,Yes,1995,Yes,New,0.01,0.01,0.5,Yes;
31154,Russia,Serbia,Malyutka,anti-tank missile,Missiles,1974,Yes,50,Yes,1996,Yes,New,0.01,0.01,0.5,Yes;
31154,Russia,Serbia,Malyutka,anti-tank missile,Missiles,1974,Yes,50,Yes,1997,Yes,New,0.01,0.01,0.5,Yes;
31154,Russia,Serbia,Malyutka,anti-tank missile,Missiles,1974,Yes,50,Yes,1998,Yes,New,0.01,0.01,0.5,Yes;
31154,Russia,Serbia,Malyutka,anti-tank missile,Missiles,1974,Yes,50,Yes,1999,Yes,New,0.01,0.01,0.5,Yes;
31154,Russia,Serbia,Malyutka,anti-tank missile,Missiles,1974,Yes,50,Yes,2000,Yes,New,0.01,0.01,0.5,Yes;
31040,Russia,China,Krasnopol,guided shell,Missiles,1997,Yes,100,Yes,1998,Yes,New,0.03,0.03,3,Yes;
31040,Russia,China,Krasnopol,guided shell,Missiles,1997,Yes,250,Yes,1999,Yes,New,0.03,0.03,7.5,Yes;
31040,Russia,China,Krasnopol,guided shell,Missiles,1997,Yes,250,Yes,2000,Yes,New,0.03,0.03,7.5,Yes;
31040,Russia,China,Krasnopol,guided shell,Missiles,1997,Yes,250,Yes,2001,Yes,New,0.03,0.03,7.5,Yes;
31040,Russia,China,Krasnopol,guided shell,Missiles,1997,Yes,250,Yes,2002,Yes,New,0.03,0.03,7.5,Yes;
31388,Russia,India,A-215 122mm,naval multiple rocket launcher,Naval weapons,1992,Yes,2,No,1997,No,New,0.5,0.5,1,Yes;
31388,Russia,India,A-215 122mm,naval multiple rocket launcher,Naval weapons,1992,Yes,2,No,2007,No,New,0.5,0.5,1,Yes;
31388,Russia,India,A-215 122mm,naval multiple rocket launcher,Naval weapons,1992,Yes,2,No,2008,No,New,0.5,0.5,1,Yes;
31388,Russia,India,A-215 122mm,naval multiple rocket launcher,Naval weapons,1992,Yes,2,No,2009,No,New,0.5,0.5,1,Yes;
31384,Russia,Romania,Strela-2,portable SAM,Missiles,1978,Yes,25,Yes,1995,Yes,New,0.04,0.04,1,Yes;
31384,Russia,Romania,Strela-2,portable SAM,Missiles,1978,Yes,25,Yes,1996,Yes,New,0.04,0.04,1,Yes;
31384,Russia,Romania,Strela-2,portable SAM,Missiles,1978,Yes,25,Yes,1997,Yes,New,0.04,0.04,1,Yes;
31384,Russia,Romania,Strela-2,portable SAM,Missiles,1978,Yes,25,Yes,1998,Yes,New,0.04,0.04,1,Yes;
31384,Russia,Romania,Strela-2,portable SAM,Missiles,1978,Yes,25,Yes,1999,Yes,New,0.04,0.04,1,Yes;
31384,Russia,Romania,Strela-2,portable SAM,Missiles,1978,Yes,25,Yes,2000,Yes,New,0.04,0.04,1,Yes;
31386,Russia,Serbia,Strela-2,portable SAM,Missiles,1980,Yes,25,Yes,1995,Yes,New,0.04,0.04,1,Yes;
31386,Russia,Serbia,Strela-2,portable SAM,Missiles,1980,Yes,10,Yes,1996,Yes,New,0.04,0.04,0.4,Yes;
31386,Russia,Serbia,Strela-2,portable SAM,Missiles,1980,Yes,10,Yes,1997,Yes,New,0.04,0.04,0.4,Yes;
31386,Russia,Serbia,Strela-2,portable SAM,Missiles,1980,Yes,10,Yes,1998,Yes,New,0.04,0.04,0.4,Yes;
31386,Russia,Serbia,Strela-2,portable SAM,Missiles,1980,Yes,10,Yes,1999,Yes,New,0.04,0.04,0.4,Yes;
31386,Russia,Serbia,Strela-2,portable SAM,Missiles,1980,Yes,10,Yes,2000,Yes,New,0.04,0.04,0.4,Yes;
31847,Russia,India,T-90S,tank,Armoured vehicles,2007,No,24,No,2008,No,New,4,4,96,Yes;
31847,Russia,India,T-90S,tank,Armoured vehicles,2007,No,80,Yes,2009,No,New,4,4,320,Yes;
31847,Russia,India,T-90S,tank,Armoured vehicles,2007,No,80,Yes,2010,No,New,4,4,320,Yes;
31847,Russia,India,T-90S,tank,Armoured vehicles,2007,No,80,Yes,2011,No,New,4,4,320,Yes;
31847,Russia,India,T-90S,tank,Armoured vehicles,2007,No,83,Yes,2012,No,New,4,4,332,Yes;
32344,Russia,Iran,D-30 122mm,towed gun,Artillery,1997,Yes,20,Yes,1998,Yes,New,0.35,0.35,7,Yes;
32344,Russia,Iran,D-30 122mm,towed gun,Artillery,1997,Yes,20,Yes,1999,Yes,New,0.35,0.35,7,Yes;
32344,Russia,Iran,D-30 122mm,towed gun,Artillery,1997,Yes,20,Yes,2000,Yes,New,0.35,0.35,7,Yes;
32344,Russia,Iran,D-30 122mm,towed gun,Artillery,1997,Yes,20,Yes,2001,Yes,New,0.35,0.35,7,Yes;
32344,Russia,Iran,D-30 122mm,towed gun,Artillery,1997,Yes,20,Yes,2002,Yes,New,0.35,0.35,7,Yes;
32257,Russia,Viet Nam,Project-1241 -,missile boat,Ships,2004,Yes,2,No,2008,No,New,63.5,63.5,127,Yes;
32257,Russia,Viet Nam,Project-1241 -,missile boat,Ships,2004,Yes,2,No,2014,No,New,63.5,63.5,127,Yes;
32257,Russia,Viet Nam,Project-1241 -,missile boat,Ships,2004,Yes,2,No,2015,No,New,63.5,63.5,127,Yes;
32257,Russia,Viet Nam,Project-1241 -,missile boat,Ships,2004,Yes,2,No,2016,No,New,63.5,63.5,127,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2000,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2004,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2005,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2010,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2011,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2012,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2014,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2015,No,New,5,5,5,Yes;
35249,Russia,India,Garpun,sea-search radar,Sensors,1998,Yes,1,No,2016,No,New,5,5,5,Yes;
61320,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2012,Yes,15,Yes,2017,Yes,New,1,1,15,No;
61320,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2012,Yes,15,Yes,2018,Yes,New,1,1,15,No;
61321,Russia,Viet Nam,Kh-35,anti-ship missile,Missiles,2006,Yes,30,Yes,2011,Yes,New,1,1,30,No;
36155,Russia,Viet Nam,TEST-71,anti-ship/anti-submarine torpedo,Missiles,2012,Yes,15,Yes,2017,Yes,New,1,1,15,No;
36155,Russia,Viet Nam,TEST-71,anti-ship/anti-submarine torpedo,Missiles,2012,Yes,15,Yes,2018,Yes,New,1,1,15,No;
39341,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,2006,No,61,Yes,2007,Yes,New,0.9,0.9,54.9,Yes;
39341,Russia,India,BMP-2,infantry fighting vehicle,Armoured vehicles,2006,No,62,Yes,2008,Yes,New,0.9,0.9,55.8,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,4,No,2008,No,New,5,5,20,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,3,No,2010,No,New,5,5,15,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,2,No,2011,No,New,5,5,10,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,4,No,2012,No,New,5,5,20,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,3,No,2013,No,New,5,5,15,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,4,No,2015,No,New,5,5,20,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,3,No,2016,No,New,5,5,15,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,2,No,2017,No,New,5,5,10,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,3,No,2018,No,New,5,5,15,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,2,No,2019,No,New,5,5,10,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,3,No,2022,No,New,5,5,15,Yes;
39401,Russia,China,Mineral,sea-search radar,Sensors,2004,Yes,7,No,2023,No,New,5,5,35,Yes;
59458,Russia,Nigeria,Mi-35M,combat helicopter,Aircraft,2015,No,2,No,2017,No,New,11.5,11.5,23,No;
59458,Russia,Nigeria,Mi-35M,combat helicopter,Aircraft,2015,No,2,No,2018,No,New,11.5,11.5,23,No;
59458,Russia,Nigeria,Mi-35M,combat helicopter,Aircraft,2015,No,1,No,2019,No,New,11.5,11.5,11.5,No;
54481,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2009,Yes,20,Yes,2011,No,New,0.03,0.03,0.6,Yes;
54481,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2009,Yes,140,Yes,2012,No,New,0.03,0.03,4.2,Yes;
54481,Russia,India,vehicle engine 201-300,vehicle engine,Engines,2009,Yes,140,Yes,2013,Yes,New,0.03,0.03,4.2,Yes;
39479,Russia,Bangladesh,BTR-80,armoured personnel carrier,Armoured vehicles,2005,Yes,60,No,2006,No,New,0.35,0.35,21,No;
32995,Russia,Bangladesh,BTR-80,armoured personnel carrier,Armoured vehicles,2001,No,39,No,2001,No,New,0.35,0.35,13.65,No;
32995,Russia,Bangladesh,BTR-80,armoured personnel carrier,Armoured vehicles,2001,No,39,No,2002,No,New,0.35,0.35,13.65,No;
23268,Russia,Bulgaria,BMP-1,infantry fighting vehicle,Armoured vehicles,1995,No,100,No,1996,No,Second hand,0.9,0.36,36,No;
32591,Russia,Northern Alliance (Afghanistan)*,T-62,tank,Armoured vehicles,2001,Yes,12,Yes,2001,No,Second hand,1.8,0.72,8.64,No;
32599,Russia,Northern Alliance (Afghanistan)*,BM-21 122mm,multiple rocket launcher,Artillery,2001,Yes,10,Yes,2001,No,Second hand,0.6,0.24,2.4,No;
32600,Russia,Northern Alliance (Afghanistan)*,Malyutka,anti-tank missile,Missiles,2001,Yes,500,Yes,2001,Yes,New,0.01,0.01,5,No;
32601,Russia,Northern Alliance (Afghanistan)*,Fagot,anti-tank missile,Missiles,2001,Yes,500,Yes,2001,No,New,0.01,0.01,5,No;
32598,Russia,Northern Alliance (Afghanistan)*,2B11 120mm,mortar,Artillery,2001,Yes,16,Yes,2001,No,Second hand,0.25,0.1,1.6,No;
32597,Russia,Northern Alliance (Afghanistan)*,D-30 122mm,towed gun,Artillery,2001,Yes,36,Yes,2001,No,Second hand,0.35,0.14,5.04,No;
32596,Russia,Northern Alliance (Afghanistan)*,T-12 100mm,towed gun,Artillery,2001,Yes,8,Yes,2001,No,Second hand,0.33,0.13,1.06,No;
32595,Russia,Northern Alliance (Afghanistan)*,ZSU-23-4,self-propelled anti-aircraft gun,Air-defence systems,2001,Yes,40,Yes,2001,Yes,Second hand,7,2.8,112,No;
32593,Russia,Northern Alliance (Afghanistan)*,BMP-1,infantry fighting vehicle,Armoured vehicles,2001,Yes,40,Yes,2001,No,Second hand,0.9,0.36,14.4,No;
32594,Russia,Northern Alliance (Afghanistan)*,BMP-2,infantry fighting vehicle,Armoured vehicles,2001,Yes,40,Yes,2001,No,Second hand,0.9,0.36,14.4,No;
63631,Russia,Zambia,Tigr AV,armoured personnel carrier,Armoured vehicles,2018,Yes,12,Yes,2019,No,New,0.15,0.15,1.8,No;
55575,Russia,Nigeria,Mi-17,transport helicopter,Aircraft,2012,Yes,6,Yes,2015,Yes,New,7.25,7.25,43.5,No;
61901,Russia,Kazakhstan,Su-30MK,FGA aircraft,Aircraft,2021,Yes,8,Yes,2024,,New,55,55,440,No;
39839,Russia,Argentina,Mi-17,transport helicopter,Aircraft,2010,No,2,No,2011,No,New,7.25,7.25,14.5,No;
39900,Russia,China,S-300PMU2,SAM system,Air-defence systems,2006,No,4,Yes,2008,Yes,New,55,55,220,No;
39900,Russia,China,S-300PMU2,SAM system,Air-defence systems,2006,No,4,Yes,2009,Yes,New,55,55,220,No;
66167,Russia,Togo,Mi-35M,combat helicopter,Aircraft,2021,Yes,3,Yes,2022,No,New,11.5,11.5,34.5,No;
39919,Russia,Colombia,Mi-17,transport helicopter,Aircraft,2006,Yes,4,No,2007,No,New,7.25,7.25,29,No;
40048,Russia,Malaysia,R-27R/T,long-range air-to-air missile,Missiles,2003,Yes,50,Yes,2007,Yes,New,0.19,0.19,9.5,No;
40048,Russia,Malaysia,R-27R/T,long-range air-to-air missile,Missiles,2003,Yes,50,Yes,2008,Yes,New,0.19,0.19,9.5,No;
40048,Russia,Malaysia,R-27R/T,long-range air-to-air missile,Missiles,2003,Yes,50,Yes,2009,Yes,New,0.19,0.19,9.5,No;
40117,Russia,Azerbaijan,BTR-80A,infantry fighting vehicle,Armoured vehicles,2007,Yes,4,Yes,2007,Yes,New,0.9,0.9,3.6,No;
40117,Russia,Azerbaijan,BTR-80A,infantry fighting vehicle,Armoured vehicles,2007,Yes,20,Yes,2008,No,New,0.9,0.9,18,No;
40117,Russia,Azerbaijan,BTR-80A,infantry fighting vehicle,Armoured vehicles,2007,Yes,46,Yes,2010,Yes,New,0.9,0.9,41.4,No;
40134,Russia,Kazakhstan,ANSAT,light helicopter,Aircraft,2007,No,2,Yes,2009,Yes,New,2.9,2.9,5.8,No;
40134,Russia,Kazakhstan,ANSAT,light helicopter,Aircraft,2007,No,1,Yes,2008,Yes,New,2.9,2.9,2.9,No;
40151,Russia,India,Igla-S,portable SAM,Missiles,2008,No,50,Yes,2008,No,New,0.08,0.08,4,No;
40151,Russia,India,Igla-S,portable SAM,Missiles,2008,No,50,Yes,2009,No,New,0.08,0.08,4,No;
40151,Russia,India,Igla-S,portable SAM,Missiles,2008,No,50,Yes,2010,No,New,0.08,0.08,4,No;
40151,Russia,India,Igla-S,portable SAM,Missiles,2008,No,50,Yes,2011,No,New,0.08,0.08,4,No;
40151,Russia,India,Igla-S,portable SAM,Missiles,2008,No,50,Yes,2012,No,New,0.08,0.08,4,No;
40173,Russia,Egypt,Igla-S,portable SAM,Missiles,2007,Yes,98,No,2009,No,New,0.08,0.08,7.84,No;
40173,Russia,Egypt,Igla-S,portable SAM,Missiles,2007,Yes,502,Yes,2010,Yes,New,0.08,0.08,40.16,No;
50084,Russia,Venezuela,Kh-59ME Ovod,air-to-surface missile,Missiles,2006,No,50,Yes,2008,Yes,New,1.1,1.1,55,No;
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,250,Yes,2009,Yes,New,0.08,0.08,20,No;
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,500,Yes,2010,Yes,New,0.08,0.08,40,No;
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,500,Yes,2011,Yes,New,0.08,0.08,40,No;
50183,Russia,Jordan,Igla-S,portable SAM,Missiles,2007,No,550,Yes,2012,Yes,New,0.08,0.08,44,No;
50184,Russia,Eritrea,Igla,portable SAM,Missiles,1995,Yes,50,Yes,1995,No,New,0.08,0.08,4,No;
50244,Russia,Venezuela,Kh-29,air-to-surface missile,Missiles,2006,No,50,Yes,2008,Yes,New,0.2,0.2,10,No;
50323,Russia,Venezuela,Kh-31A1,anti-ship/anti-radar missile,Missiles,2006,Yes,50,Yes,2008,Yes,New,0.9,0.9,45,No;
50324,Russia,Venezuela,KAB-500,guided bomb,Missiles,2006,Yes,100,Yes,2008,Yes,New,0.02,0.02,2,No;
50324,Russia,Venezuela,KAB-500,guided bomb,Missiles,2006,Yes,100,Yes,2007,Yes,New,0.02,0.02,2,No;
50495,Russia,Ecuador,Igla,portable SAM,Missiles,2008,No,25,Yes,2008,No,New,0.08,0.08,2,No;
50495,Russia,Ecuador,Igla,portable SAM,Missiles,2008,No,25,Yes,2009,No,New,0.08,0.08,2,No;
50475,Russia,Syria,Igla-S,portable SAM,Missiles,2008,Yes,50,Yes,2008,No,New,0.08,0.08,4,No;
50475,Russia,Syria,Igla-S,portable SAM,Missiles,2008,Yes,75,Yes,2009,No,New,0.08,0.08,6,No;
50475,Russia,Syria,Igla-S,portable SAM,Missiles,2008,Yes,75,Yes,2010,No,New,0.08,0.08,6,No;
50510,Russia,Turkmenistan,Smerch,multiple rocket launcher,Artillery,2008,No,2,Yes,2009,No,New,1.2,1.2,2.4,No;
50510,Russia,Turkmenistan,Smerch,multiple rocket launcher,Artillery,2008,No,4,Yes,2010,Yes,New,1.2,1.2,4.8,No;
50690,Russia,Algeria,AK-630 30mm,naval gun,Naval weapons,2004,Yes,2,No,2006,No,New,1,1,2,No;
50531,Russia,Angola,An-32,transport aircraft,Aircraft,2000,Yes,2,No,2000,No,Second hand,11,4.4,8.8,No;
50602,Russia,Colombia,Mi-17,transport helicopter,Aircraft,2008,No,5,No,2009,No,New,7.25,7.25,36.25,No;
50716,Russia,Kazakhstan,BPM-97,armoured personnel carrier,Armoured vehicles,2006,No,18,No,2008,No,New,0.15,0.15,2.7,No;
50778,Russia,Serbia,Mi-17,transport helicopter,Aircraft,1997,Yes,2,No,1997,No,Second hand,7.25,2.9,5.8,No;
50791,Russia,Tajikistan,S-125 Pechora-2M,SAM system,Air-defence systems,2007,No,1,Yes,2009,No,New,30,30,30,No;
50795,Russia,Egypt,S-125 Pechora-2M,SAM system,Air-defence systems,2006,Yes,10,Yes,2010,Yes,New,30,30,300,No;
50795,Russia,Egypt,S-125 Pechora-2M,SAM system,Air-defence systems,2006,Yes,10,Yes,2011,Yes,New,30,30,300,No;
50833,Russia,Libya,Igla-S,portable SAM,Missiles,2004,No,160,Yes,2006,No,New,0.08,0.08,12.8,No;
50833,Russia,Libya,Igla-S,portable SAM,Missiles,2004,No,162,Yes,2007,Yes,New,0.08,0.08,12.96,No;
50833,Russia,Libya,Igla-S,portable SAM,Missiles,2004,No,160,Yes,2008,Yes,New,0.08,0.08,12.8,No;
50896,Russia,Syria,S-125 Pechora-2M,SAM system,Air-defence systems,2007,Yes,4,Yes,2011,No,New,30,30,120,No;
50896,Russia,Syria,S-125 Pechora-2M,SAM system,Air-defence systems,2007,Yes,4,Yes,2012,No,New,30,30,120,No;
50896,Russia,Syria,S-125 Pechora-2M,SAM system,Air-defence systems,2007,Yes,4,Yes,2013,Yes,New,30,30,120,No;
51497,Russia,Syria,9M317,SAM,Missiles,2007,No,200,Yes,2010,No,New,0.25,0.25,50,No;
51497,Russia,Syria,9M317,SAM,Missiles,2007,No,200,Yes,2011,No,New,0.25,0.25,50,No;
51497,Russia,Syria,9M317,SAM,Missiles,2007,No,200,Yes,2012,Yes,New,0.25,0.25,50,No;
51497,Russia,Syria,9M317,SAM,Missiles,2007,No,200,Yes,2013,Yes,New,0.25,0.25,50,No;
51064,Russia,Syria,Bastion,coastal defence system,Artillery,2007,No,1,No,2010,No,New,15,15,15,No;
51064,Russia,Syria,Bastion,coastal defence system,Artillery,2007,No,1,No,2011,No,New,15,15,15,No;
51282,Russia,United States,Mi-17,transport helicopter,Aircraft,2009,Yes,6,Yes,2012,No,Second hand,7.25,2.9,17.4,No;
51294,Russia,Indonesia,Mi-17,transport helicopter,Aircraft,2010,No,6,No,2011,No,New,7.25,7.25,43.5,No;
51319,Russia,Egypt,Mi-17,transport helicopter,Aircraft,2008,No,4,Yes,2010,No,New,7.25,7.25,29,No;
